Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,Class
6631,-0.104522,-0.090841,-0.101419,-0.725493,1.005178,0.838895,0.265878,0.106458,0.558150,0.681825,0.315679,-0.429069,0.044147,-0.027496,0
6632,-0.452875,-1.444937,-0.900747,-1.090833,-0.408710,-0.581443,-0.785241,0.340223,-0.146799,0.513859,0.378620,-0.472835,0.177493,-0.152397,0
6633,-1.157386,-2.116498,-1.222470,-1.850449,-1.201913,-0.992180,-0.781170,1.352398,0.621382,-0.057686,0.226486,-0.811164,-0.619842,-1.088969,1
6634,3.395111,2.908182,1.644577,2.489860,-1.296963,-1.852985,-1.326821,-3.075590,-2.210045,-0.494466,-0.856143,1.726615,1.313977,3.065051,0
6635,-0.285102,-0.715383,0.046864,-0.059574,-1.453486,-0.883661,0.072017,-0.355012,-0.322648,-0.937037,-0.111256,0.357183,-0.312977,-0.442598,0
6636,-0.939926,-1.058592,-0.630095,-0.665165,-0.795450,-1.291128,-0.386182,1.126641,0.785613,-0.061584,0.125157,-0.597536,-0.478024,-0.424737,1
6637,-2.013238,0.339780,-2.301778,-0.789391,-0.400439,-0.567399,-0.512885,-0.639370,-1.730663,-1.450274,-1.327421,-2.530429,-1.549147,-2.429177,0
6638,0.532963,0.081039,1.076779,0.504126,-0.001898,-1.987154,0.653411,-0.103395,0.391978,0.681760,0.673189,0.032326,0.379871,0.454977,0
6639,-0.157416,-0.242736,-0.813724,0.144669,-0.721148,-1.378001,-0.728494,-0.777764,-0.009403,-0.628125,-0.445930,-0.935559,-0.734038,-0.225469,1
6640,-0.562462,0.065058,0.317864,-0.332169,0.052859,-0.296567,-1.117061,-0.042014,-0.044498,0.165861,0.212099,1.043835,0.526486,0.072636,1
6641,-0.405378,-0.204687,-0.507738,-0.760916,-0.314492,-0.064127,-0.247999,-0.562799,-0.974715,0.408409,0.482733,0.178132,-0.074016,0.087134,0
6642,-0.280197,-0.338903,-0.685125,-0.208772,-0.827115,-2.176542,-0.851644,-1.820136,-2.111757,-2.164906,-0.937956,-1.147417,-1.414555,-0.075343,1
6643,1.174440,1.654974,-0.107244,0.669039,-0.126898,0.037283,0.017337,-0.103377,-1.045366,-0.485900,-0.189624,-0.107259,0.427620,1.086333,0
6644,-2.166638,2.102481,-0.935523,1.171108,0.363042,-0.315735,-0.667133,-1.240050,-0.224654,-1.252259,-2.498883,-2.107700,-3.608002,-3.160528,0
6645,0.545514,-1.075915,-0.326624,-1.766396,-0.369218,-0.612254,-0.102363,1.175745,0.420508,-0.262156,0.169477,-0.332669,-0.300650,0.040546,1
6646,1.584664,-0.617610,0.200083,0.189783,0.884616,-1.200310,-0.106252,-1.228008,-0.615753,0.461924,0.109778,0.036934,0.937724,1.709143,1
6647,-0.550515,-0.904463,0.322693,-0.273316,-0.281187,0.018031,0.161474,0.399812,0.013715,0.472907,0.467941,0.601444,0.398172,0.315288,0
6648,1.625065,1.806552,2.833946,2.327535,3.547215,4.871313,3.448399,2.785094,3.333198,3.427652,3.043476,2.709153,2.032017,1.459994,0
6649,0.233593,-0.540993,-0.449652,-0.982964,-0.580477,-0.016038,0.331005,0.288425,0.012999,0.330576,0.181005,0.032828,-0.175311,0.209140,0
6650,-0.727628,-0.996386,0.088288,0.105959,-0.027307,-0.485456,-0.316436,-0.242326,-0.457326,-0.562710,-1.109582,-0.137883,-0.657229,-1.134916,0
6651,-0.719713,0.261278,-0.159570,-0.762757,-0.153180,0.146945,-0.880351,0.153608,-0.341481,0.151339,-0.578198,-0.284506,-0.547415,-0.146806,1
6652,2.634341,2.257842,3.565018,2.857254,3.681865,3.505613,3.500372,3.009944,2.958144,2.827744,1.844268,2.111426,1.312400,1.591045,1
6653,-0.006996,0.619624,0.799773,0.583794,1.122021,0.783398,0.728083,0.651328,0.498700,1.543311,0.034292,0.933428,0.748158,1.013240,0
6654,1.201969,0.249056,0.632778,0.640031,-1.535598,-0.595265,0.250267,-0.672705,-0.601970,-0.086792,-0.685208,0.675890,0.319558,0.426746,0
6655,-0.064260,0.531901,0.099636,0.010880,-0.134474,0.550711,0.241022,-1.142091,-0.589231,-0.430487,-1.551269,-0.208067,-0.659170,0.007758,0
6656,-0.147704,-1.450354,-0.627295,0.935798,-0.543897,-0.857086,-0.285544,-0.626631,-0.770370,-0.487689,-1.100667,-0.350530,0.753608,0.801795,1
6657,4.552659,3.077143,2.168931,1.855305,-0.925111,-1.564791,-0.347751,-0.779503,-1.150785,-0.682976,2.268731,1.973291,3.214253,5.126450,0
6658,2.174744,2.272426,0.701032,0.780397,-0.769365,-0.488430,-0.426779,-0.676853,-1.422368,-0.535784,0.268680,0.960105,0.231879,1.080366,0
6659,-0.137501,-0.224661,0.273751,-1.070805,0.125244,-0.027126,0.156733,-0.058296,0.244274,-0.430373,-1.237026,-0.502280,-0.561794,0.000108,1
6660,-1.199227,0.930509,-0.380245,0.190667,0.193302,-0.241354,-0.284515,-1.638422,-1.025984,-0.993552,-1.424994,-0.958820,-1.713321,-1.480293,1
6661,-0.541014,-0.566466,0.004590,0.436370,-0.048887,0.929977,-0.720859,-0.223895,-0.141867,-0.141672,-0.495709,-0.168901,-0.581274,-0.363551,0
6662,0.068887,0.093124,0.194849,0.381788,0.156065,0.637970,-0.012120,0.149578,-0.078086,-0.415070,0.431059,-0.608813,-0.735067,-0.256975,0
6663,-1.354325,0.100001,-0.858138,-0.097490,-0.223170,-0.714797,-0.376539,-0.711672,-0.782668,-1.118582,-1.217093,-0.800943,-2.289727,-0.934597,0
6664,-0.650467,-1.062955,-1.143483,-1.479181,-0.828095,-0.687850,-0.012061,0.139495,-0.891428,-0.563189,0.137445,-1.033469,-0.324636,-0.973792,0
6665,0.088841,0.050089,-0.224733,0.364818,-1.581514,-1.319188,-1.123102,-0.962149,-0.593903,-1.325596,-0.913887,-0.673808,-1.407514,-0.211217,1
6666,-0.356402,-0.107482,-0.942215,0.020461,-0.708130,-0.751268,-0.385326,-0.775076,0.285907,-0.988378,-0.803815,-0.703065,-1.127126,-0.503397,1
6667,0.648618,0.050098,-0.347274,0.269583,0.319743,0.862914,-0.131744,0.488640,-0.043503,0.329392,0.670212,-0.690072,-0.505219,-0.367210,0
6668,-0.745598,-1.201158,-1.404218,-1.545478,-0.606207,-0.420182,-1.699473,-0.741207,-1.006020,-1.264622,-0.079386,-1.464509,-0.984488,-1.128379,0
6669,0.392663,0.473354,1.490366,0.453070,1.094429,0.678899,1.720421,1.444411,0.651814,1.429662,1.344605,1.179307,1.272294,0.997910,1
6670,-0.793593,-0.776727,-0.750838,-1.090207,0.254813,-0.218014,-1.086309,-0.816673,0.039984,0.660744,0.147232,-1.101006,0.323233,-0.109107,0
6671,0.404930,1.421769,-0.038132,-0.142396,2.225955,1.750236,2.607858,1.596583,2.234416,0.705121,1.475828,1.092653,1.077184,0.911669,1
6672,0.145876,-0.017318,0.662539,0.073979,0.227366,-2.841135,0.748625,-0.731044,-1.690999,-1.069412,-0.291186,0.217484,-0.056182,0.457941,0
6673,-0.710242,0.343884,-1.134665,-0.766964,-0.719066,-0.932484,-1.246565,-0.575074,-0.714887,-0.192311,-0.576186,-0.292895,0.704297,-0.431199,1
6674,-0.061399,-0.045034,0.358546,-0.060422,0.886076,0.792508,1.855257,0.768663,1.109775,0.904129,1.109061,0.425768,0.754969,0.507424,1
6675,2.393435,1.628516,3.479352,3.255395,4.631765,4.067009,4.364150,3.726521,4.658163,2.953414,3.449277,3.178829,2.378784,2.464029,1
6676,-0.863962,-0.814014,-0.297970,-1.078735,-0.557811,-0.727688,-1.730508,-0.398352,-0.702126,-1.055384,-0.061943,-0.149752,-0.484713,-0.196694,1
6677,-0.106122,1.101245,-0.021445,0.826841,0.262235,0.086628,0.397908,-0.756547,-1.377131,-0.269801,-0.471290,-0.441831,-0.255897,-0.947865,1
6678,-0.424917,0.103633,-0.529073,-0.836639,-0.677413,-0.284648,-1.376939,-0.583664,0.087046,-0.620900,-0.922035,-0.614112,-0.093664,-0.547350,0
6679,-0.235784,-0.807441,-0.678776,-1.459720,-1.521815,-0.740882,-0.309000,0.860451,0.632098,-0.052746,-0.805754,-0.667284,-0.773400,-0.434933,1
6680,-0.559682,-0.636464,-0.189035,-0.036577,0.217177,-0.176414,-0.440311,0.039079,-0.449716,-0.703915,0.186441,-0.561339,-0.372845,-0.878270,0
6681,-0.917998,-1.287294,-0.141817,-1.415533,-0.426268,0.305870,-0.147621,-0.009577,-0.147089,-0.218428,-0.733519,-0.287924,0.168800,-0.533095,0
6682,-0.650094,-1.115605,-0.769737,-0.670055,-0.764332,-0.421612,-0.323142,0.591373,-0.918843,-0.434298,0.091181,-0.619353,-0.665796,-0.638573,1
6683,-0.593415,0.280396,-0.707856,0.147214,0.208476,-0.117382,-0.961499,0.242555,0.515843,1.099888,-0.413995,-0.548161,-0.250828,-0.732689,1
6684,-0.590429,-1.180895,-0.276248,-0.617876,-0.592701,-0.310350,-0.097878,-0.201706,-0.742309,-0.585567,-0.787693,-0.752052,-0.667077,-0.947962,0
6685,4.242624,2.319061,2.353416,1.014318,-0.603457,-2.301634,0.325731,-1.226718,-0.372696,1.049834,4.214680,3.611472,4.789576,5.042884,0
6686,-0.529778,-1.212887,-0.295836,0.065014,-0.087728,-0.032259,-1.539220,0.425905,0.742087,-0.010134,-0.422973,-0.726842,-0.821504,-0.768607,1
6687,-0.882215,0.296511,-0.386461,-0.869548,-0.575063,-0.545392,-1.164006,-1.044081,-1.511201,-0.145575,0.186028,-0.872276,0.162234,-0.708006,1
6688,-0.537471,-0.128244,-0.374197,0.312297,0.304010,-0.416696,-0.197124,0.164010,-0.397676,-0.150956,0.359976,-0.475486,-0.273608,-0.667677,0
6689,-0.603632,0.358307,-0.094764,-0.621414,0.001963,0.368921,-0.334406,-1.074692,-0.221161,-0.565264,0.030894,0.273543,0.130538,-0.035837,0
6690,2.428269,0.767648,1.811199,0.567474,0.646171,0.263432,-0.098197,0.336481,0.719488,2.216558,2.320247,2.658969,3.545187,3.927193,0
6691,-1.626076,-0.398797,-0.886772,-1.271640,-0.358363,-0.708585,-0.836228,-0.340504,-0.172048,-0.168822,-1.398142,-0.911198,-1.172168,-0.957676,0
6692,0.657665,-2.038664,-0.892005,-1.171842,-1.894765,0.140940,0.557189,0.990577,1.102229,1.118448,-0.462971,0.990161,2.483769,1.600070,1
6693,-0.842876,-0.212672,-0.693542,-0.097449,-0.986293,-0.669846,-1.494618,-0.942309,-0.625408,-1.379285,-0.742293,-1.343019,-0.681348,-0.800559,1
6694,-0.620311,-0.189040,-0.563448,-0.877681,-0.256508,-0.441535,0.367115,-0.111306,-0.470158,-0.512840,-0.472167,-0.955133,-0.496414,-0.335991,1
6695,0.046851,0.260190,-1.093889,-0.078175,-0.256031,-0.336706,0.049008,-0.441986,-1.100847,-0.274838,-0.227325,-1.447549,-0.957836,-0.353917,1
6696,-0.354238,-0.816042,-0.345102,-1.528329,-0.577675,-0.121696,0.365244,0.072863,-0.018568,0.031999,0.330845,-0.290933,-0.098895,-0.377892,0
6697,-0.472189,0.427887,0.053589,-0.028157,-0.070662,-0.706487,-1.971571,0.034596,-0.392960,-0.333190,0.176481,-0.580326,0.501536,-0.258285,1
6698,0.023137,-0.415976,-0.140764,0.490944,-0.371273,-0.792923,1.262031,-0.512442,-0.225164,-0.990686,-0.208814,-0.029651,0.410557,-0.617355,0
6699,-0.065040,0.764253,0.812929,-1.225919,0.612371,0.610629,0.360674,-0.851600,-0.996508,-0.303745,0.063842,-0.540900,-0.015007,0.478592,0
6700,1.439738,0.551909,0.480479,0.752539,0.404045,0.604863,-0.359970,0.178032,0.656998,0.794649,1.008993,-0.189336,0.242254,-0.492266,0
6701,0.136349,-0.051976,-0.571233,-0.145078,0.232441,0.676167,0.921839,-0.570039,0.234290,1.697835,0.094213,0.617468,-0.097418,0.420040,0
6702,1.529115,1.739759,3.540308,1.530336,2.046805,2.694932,1.567264,2.204208,1.723990,2.226937,1.833206,1.436231,1.428395,0.831015,0
6703,-0.486713,-0.636521,-0.486413,-0.784358,-0.462194,-1.047405,-1.570244,0.747418,0.437012,-0.257078,1.075989,0.723796,0.541994,0.058910,1
6704,-1.553801,1.218193,-0.433521,0.680354,2.659081,1.580088,0.705011,1.309036,0.653751,-0.455216,-0.559004,-0.745329,-0.260736,-1.762489,0
6705,0.537875,0.491994,0.373306,-0.017106,0.472718,0.107925,0.587405,-0.280754,-0.082095,0.382046,0.624817,0.499033,0.533711,-0.067128,1
6706,-0.732250,-2.272617,-1.223843,-1.183967,-0.168729,-0.249411,1.854994,1.350360,1.062109,0.145350,0.622356,1.187188,1.439753,-0.294594,1
6707,-0.694227,-0.564853,-0.511492,-0.602347,-1.544857,-0.697079,-1.630137,-1.346366,-1.458778,-1.621969,-1.482606,-0.917720,-0.232331,-0.659363,1
6708,-0.204183,-0.105690,-0.672929,-0.365911,-0.451617,-0.276218,0.706770,-0.083249,0.027393,1.091620,-0.518293,-0.258014,-0.326120,-0.221169,0
6709,0.006240,0.554693,-0.559648,0.284899,-1.457558,-0.625248,-0.144322,0.223822,-1.198917,-1.260593,-0.297148,-0.798018,-0.588582,-0.428132,0
6710,0.362062,-0.040766,0.087597,0.123866,0.772049,0.311279,0.353191,1.068278,0.619659,0.205653,0.354858,0.488550,-0.013667,-0.044924,0
6711,-0.616284,-0.129136,-1.054219,-0.643144,-0.907765,-0.503676,-0.283449,0.244770,-0.630925,-1.395687,-0.457403,-0.799186,-0.081067,-0.697400,0
6712,2.298611,0.378940,0.898067,0.020027,-1.004660,-0.974737,-0.900979,1.266643,0.867583,0.827989,1.496121,1.566829,1.889995,2.268475,1
6713,-0.059092,-0.191797,0.375970,1.061109,0.253180,0.059933,0.305884,0.925239,0.048001,-0.493025,-0.248638,0.467238,0.372460,-0.300401,0
6714,-0.399645,1.517915,1.415838,2.496737,2.996865,2.102950,1.871818,1.873688,1.204557,-0.401290,-0.530350,0.005161,-0.281485,-1.159601,0
6715,-0.648442,0.160152,-0.504605,0.037709,-0.784512,-0.629451,-0.838524,-1.014901,-0.642257,-0.600770,-0.756916,-0.760078,0.468549,-1.085021,1
6716,0.148631,-0.465892,-0.167008,-0.754526,-0.598737,-0.244518,0.117854,0.692168,0.285028,0.097244,0.555066,0.471199,-0.813936,0.224130,0
6717,-0.162928,-1.320668,-0.322786,-0.830844,0.082550,0.957827,1.515048,0.698974,-0.393770,-0.388075,0.215755,-0.627518,-0.556777,0.461377,1
6718,-0.496584,-1.240288,0.549504,-0.299537,1.173842,0.818802,0.992638,-0.321919,0.554929,0.192791,0.235887,-0.396692,0.309531,-0.171073,1
6719,0.064710,0.560191,0.189605,0.723318,0.740597,0.854159,2.361232,0.756757,1.816757,0.132514,-0.313066,0.275316,-0.494373,-0.628200,1
6720,-2.372199,-1.615783,-2.205264,-0.781979,-0.283416,-0.393860,0.029873,-0.090736,-0.157700,-0.579604,-1.365943,-1.915402,-1.470093,-2.290685,0
6721,-0.746419,-0.483961,1.025646,0.520044,0.434188,-0.050902,-0.332836,0.201862,0.585080,0.435819,0.900965,0.973622,-0.189311,0.648058,0
6722,-1.532568,0.036080,-1.717349,-1.046498,-0.960372,-0.737554,-1.237676,0.069753,-0.305433,-1.915284,-1.216652,-1.774210,-1.737720,-2.090636,0
6723,-0.583962,-0.177096,-1.200601,-0.131779,-0.475211,-0.323321,-0.458334,-1.779856,-0.948863,-0.808229,-0.674045,-0.650775,-0.629792,-0.794739,0
6724,-0.712540,-1.042560,-1.865502,-1.609821,-1.484564,-1.498559,-0.870606,-0.307317,-0.884831,0.322426,-0.848961,-1.639021,-0.554654,-0.505918,0
6725,3.411827,3.410148,2.313710,2.591853,0.342344,-1.235094,-0.725915,-1.593133,-0.635531,-0.601092,1.214584,1.244529,1.641979,2.851410,1
6726,-0.051977,-0.187023,0.350657,0.325446,0.241381,0.022270,-0.701326,0.427500,0.558574,0.841349,0.094404,0.540695,0.442631,0.462827,1
6727,-0.140177,1.331454,0.082360,1.565449,0.727662,0.698665,0.578906,-1.064478,-0.991399,-0.426658,-0.881362,-1.316966,-0.460491,-0.787302,1
6728,0.614244,-0.335928,-1.134302,-0.484759,-1.565426,-0.366452,-0.467501,-0.682718,-0.858842,-1.148873,-0.420307,-0.425681,-0.291059,0.419469,1
6729,0.635907,-0.570898,0.212945,-0.988364,0.427879,-0.007739,1.449011,0.413622,0.799695,-0.413369,-1.049689,0.248907,0.029160,0.540119,1
6730,-0.723924,-2.484448,-0.774482,-0.321638,0.007852,0.530384,-1.087070,-0.423374,0.548205,0.205576,0.231136,-0.226674,-0.240907,0.128114,0
6731,0.743176,0.787267,0.694197,1.730884,-0.129942,-0.647594,-0.433958,0.728308,0.689577,0.268370,0.479556,0.334579,0.861585,0.487501,0
6732,-0.450205,-0.453427,-1.000641,-0.336075,-0.725699,-0.104470,0.181008,-1.126470,-1.085728,0.430395,-0.494812,-0.592987,-0.471469,-1.009970,1
6733,-0.163269,-0.195257,0.889166,0.138686,-0.385328,-0.125218,-0.663510,-0.237922,-0.553448,-0.062022,-1.830357,-0.550971,0.194968,0.256257,0
6734,0.298502,-1.561321,0.180214,0.062852,-0.352490,-0.802331,-0.065827,-0.947509,0.893421,-0.140406,-0.027439,0.349258,0.300217,-0.028317,0
6735,0.775859,0.855790,2.297662,0.931917,0.217593,0.265621,-0.063612,-0.149777,0.179048,0.895575,0.775718,1.063847,0.147792,0.487826,1
6736,0.588668,1.116314,1.609799,1.850678,2.466513,1.606625,1.745709,1.399749,1.624369,1.939840,1.687809,0.346320,1.204407,0.956920,1
6737,-0.470941,-0.368873,-0.286229,-0.548817,-1.183561,-0.510814,0.240273,0.755595,1.633914,0.319871,0.413617,-0.084921,-0.533145,-0.137385,0
6738,2.473723,0.110193,1.152534,0.043088,-0.433497,-1.199778,-0.648498,-0.808470,0.507721,0.218561,1.908761,2.018305,2.695753,2.406237,0
6739,0.035925,0.400485,-0.179021,1.139091,-0.808578,-1.023715,-0.301354,-1.612755,-1.918751,-1.463980,-2.135681,0.085377,-0.571940,0.007260,0
6740,-0.654854,-0.317687,-0.791781,0.872057,0.127364,-0.099171,-0.436438,-0.144742,-0.828398,-0.249627,-0.269773,-1.261337,-0.154736,-0.808910,0
6741,1.225386,0.491472,1.619660,1.452531,2.801628,2.978285,2.437277,2.730490,2.493206,1.414758,0.039538,1.323284,0.012859,0.801381,1
6742,0.260340,0.237600,0.361051,-0.253485,-0.299941,-0.370188,-0.754166,-0.279507,0.133299,0.057020,0.404285,0.147618,0.373267,0.218865,1
6743,0.328613,-1.281319,-0.439818,0.817293,-1.113868,-0.692813,0.332077,-0.684766,-0.690817,-0.778510,-1.244000,-0.201062,0.510155,0.541589,1
6744,-0.497023,0.087032,0.466206,0.741479,2.456631,1.604463,1.752296,2.460146,2.226423,1.553166,0.432665,0.121821,0.743397,0.026302,1
6745,-1.410907,-1.651049,-0.520530,-1.055496,-0.505826,-0.762376,-0.289419,-0.660583,0.200953,0.101689,-0.796026,0.039131,-0.851112,-0.783233,0
6746,-0.806362,-0.870781,0.038914,-0.415951,-0.079216,-0.048083,0.320574,-0.389054,-1.198834,-0.750122,-0.175666,-0.620915,-0.386521,-0.613551,0
6747,-0.752220,-0.286791,-0.700022,-0.788379,-0.764415,-0.753245,-1.159822,-1.216292,-0.845564,-0.547069,-0.475210,-1.122545,0.206631,-0.450939,1
6748,1.811120,2.151504,4.349755,1.873952,1.917211,2.669743,1.552613,2.275514,1.655366,2.334371,1.774291,1.782547,1.655298,1.190638,0
6749,-0.356364,0.589881,0.224035,0.059411,0.909988,0.438098,1.703218,0.794518,0.698826,-0.155211,0.423904,0.401719,0.218364,-0.153695,1
6750,-2.640098,-1.550958,-2.647842,-1.293748,-0.116211,0.207214,0.502269,-0.238127,-0.545174,-1.557114,-1.577970,-1.282805,-2.233822,-2.749256,1
6751,0.327677,0.221664,0.597135,0.461471,0.298057,0.740652,-0.715763,-0.640019,-0.137853,0.110470,0.862990,1.018654,0.633772,0.589780,0
6752,0.051515,-0.002214,0.078901,-0.096187,-0.015123,-0.830832,-1.118482,0.045511,0.029598,0.189788,-0.098378,0.400893,0.312922,0.243342,1
6753,-0.700154,0.333690,0.103628,-0.342663,-0.069002,0.144255,-0.299662,0.688118,0.684631,0.122008,0.105586,0.311386,-0.393192,-0.763376,0
6754,0.101097,-0.553998,-0.114153,0.441107,0.008474,-0.216822,-0.191850,-0.397900,-1.048818,-0.826143,-1.035908,0.215244,-0.680747,-0.363585,0
6755,-0.670339,-0.179386,0.188375,0.051879,-1.478407,-1.655038,-2.261281,-1.473674,-1.025601,-1.775134,-0.926087,-0.117808,-1.054412,-0.545692,1
6756,-0.466071,0.279115,-1.396978,-0.548837,0.458916,-0.333564,-0.106583,-0.321611,-0.947756,-0.596983,-0.964897,-1.225605,-1.608641,-1.247077,0
6757,-0.404559,-0.337006,-0.227868,-0.650343,-0.928402,-0.822087,-1.415641,-0.813986,-0.437458,-0.108259,-1.144641,-1.080796,-0.905312,-0.778831,0
6758,-1.107740,0.385918,-1.366076,-0.407402,0.315660,0.496542,1.442753,-0.570608,-0.125110,-0.502108,-0.842485,-0.397215,-1.427364,-1.480104,0
6759,-0.327837,-0.948604,-0.845987,-1.030419,-1.212252,-1.130994,-1.189751,-0.317079,-0.220158,-0.300090,-0.145819,-0.541335,-0.828287,-0.567014,1
6760,-0.810221,0.648178,0.263891,-0.305114,-0.080586,-0.373170,0.293439,0.253972,-0.695107,-0.690373,-0.924999,-0.389812,-1.560462,-0.435711,0
6761,1.449486,-0.128516,0.997073,0.702365,0.867172,0.375886,1.010065,0.738381,0.407709,1.342550,1.664999,1.538464,1.087034,0.580036,1
6762,0.466041,0.419971,0.060446,1.095258,0.457675,0.377761,-0.197385,0.175651,-0.205191,0.701991,0.176428,0.339149,0.164123,0.448674,1
6763,-0.052791,-0.064540,-0.671768,0.063743,0.288040,0.363993,0.476573,-1.083135,-1.312795,0.251525,-0.501721,0.113637,-0.597671,0.232884,0
6764,0.520339,0.953266,0.456403,0.200941,0.667723,0.467036,0.178451,-0.216652,-0.065639,-0.201882,0.410577,0.047320,0.231056,-0.159633,0
6765,0.193417,1.053207,0.281342,1.155561,0.764664,0.178692,0.894401,0.062876,-0.427039,-0.065042,0.160560,-0.725077,0.105779,0.705514,1
6766,0.322678,-1.802001,-0.557925,-1.795528,-0.096054,-0.807624,-0.155647,-0.814090,-0.768958,-0.604246,0.159318,-0.238090,-1.181945,-0.122232,1
6767,-0.391950,1.087058,-1.576980,-0.008173,-0.107018,-0.282798,-0.178072,-0.009386,-1.020532,-0.766003,-0.041960,-0.520594,0.298335,-0.454299,0
6768,0.685545,0.750967,-0.490671,0.634249,-0.630022,-1.555280,-1.093055,-1.113722,-0.944169,-1.314455,-0.948810,-0.235476,-0.462464,0.265211,1
6769,-0.216859,-0.250718,0.264200,-0.077867,-1.383765,0.191296,0.051505,0.413746,0.740331,0.649325,0.832024,0.666576,0.679683,0.572695,0
6770,-1.273974,-1.744444,-1.523711,-1.536471,-1.222447,-0.879988,-0.882841,0.324667,1.108752,-0.095396,-0.822552,-0.895299,-0.672272,-1.211011,1
6771,-0.327087,0.604868,-0.138221,-0.818288,-0.702779,-0.233289,-1.164229,-0.389958,-0.438445,0.019013,-0.136913,-0.381646,-0.544524,-0.103023,1
6772,-0.115852,1.177098,-0.070175,-0.076987,0.658002,0.446993,-0.347598,-0.821863,0.570201,0.564226,-0.357371,-0.064548,0.162648,-0.159448,0
6773,-0.356851,0.006019,-0.765156,-0.423955,-0.894607,-0.832471,-0.552643,-0.766655,0.432685,-1.159092,-0.928053,-0.509372,-0.820786,-0.591578,0
6774,1.949078,0.548927,0.875834,-0.167469,-1.464855,-0.321778,-0.713999,0.343312,0.102132,1.441955,1.372198,1.108224,1.722767,2.221297,1
6775,0.588314,-0.905779,-0.151764,-0.407527,0.761070,0.410041,0.761868,-0.433998,0.296909,0.529274,-0.042096,0.728160,0.348095,0.927612,1
6776,-0.482590,-0.118393,0.450146,-0.305619,-0.332276,0.719409,-0.724419,-0.381804,-0.477923,-0.894339,-2.430165,-1.462772,-0.922247,-0.640901,0
6777,-1.935253,-0.252122,-1.433516,-1.092568,0.493534,0.087385,-0.327350,-0.193078,-1.733657,-1.441680,-0.976467,-1.663022,-1.872986,-1.762230,0
6778,-1.096522,0.706500,-0.570462,1.190389,-0.335855,-1.297397,-0.513231,-0.534162,-0.997003,-1.941876,-1.454163,-1.245711,-0.593171,-0.825515,0
6779,-0.406649,-0.193419,0.170200,0.199433,0.789845,-1.066169,-0.908956,-0.967659,-1.152397,-0.444079,-0.375241,-0.781389,-0.336388,-0.289447,1
6780,-0.627047,-0.597322,-0.192562,-0.985280,-0.718129,-0.405488,-1.119866,-0.488395,-1.103129,-0.154381,0.124746,0.117212,-0.878151,0.291176,1
6781,-0.313787,0.209261,0.135119,1.183766,-0.044836,-0.129834,0.367947,0.530699,1.355939,0.408811,0.271779,0.607052,-0.002607,0.192668,1
6782,-0.361071,-0.583541,-0.868602,-1.249867,-0.409268,-0.270678,1.235808,0.302938,0.020126,-1.016907,-1.382236,-0.194906,0.462889,0.062985,1
6783,-0.163308,-0.760226,0.508611,-1.129203,-0.265966,-0.864623,-0.428982,-0.317267,-0.053683,-0.194501,-0.737216,-0.574799,-0.316107,0.033860,1
6784,-1.392328,-0.757176,-1.084387,-0.483060,-0.155417,-0.135437,0.021160,-0.683566,-0.048740,-0.427183,-0.502273,-1.149378,-1.558556,-1.456400,0
6785,0.348163,0.881359,0.593654,1.052560,0.222316,0.227102,0.009282,-0.625144,-1.458122,-0.368662,-0.116372,-0.576420,-0.576287,-0.157300,1
6786,-0.036396,-0.766261,0.475609,0.036534,-0.649127,-0.861220,0.244249,0.977553,0.658138,0.308967,0.766238,0.148344,-0.091251,-0.683586,1
6787,-0.560654,0.223214,-0.242645,0.475602,0.261665,0.493941,0.987047,-0.750556,-0.098908,-0.870488,-0.652982,-0.859013,-0.506677,0.153865,0
6788,0.609798,0.276597,0.033383,-0.090431,-0.031799,0.313652,0.997885,-0.030381,-0.116190,0.867926,0.031826,0.791384,-0.134391,0.800654,0
6789,-1.727577,-0.158237,-2.143232,-0.767728,0.209949,-0.690477,-0.738834,-0.576350,-2.235325,-0.922449,-1.445665,-1.910160,-2.054514,-1.336028,0
6790,-0.321967,0.709971,-0.165651,0.189066,0.259867,-0.500319,-1.531626,-1.054005,-1.777350,-0.785538,-1.061447,-0.190751,-1.658626,-0.746503,1
6791,0.075822,-0.325040,-0.185842,-0.438395,-1.096922,-1.032398,0.228315,-1.957316,-1.119479,-1.006009,-2.184436,-0.788114,-0.173932,0.068189,0
6792,2.420694,2.146261,3.765580,3.260680,4.021778,3.287585,2.725039,2.468940,3.201140,3.151127,1.886753,3.011315,1.721190,1.991452,1
6793,0.498205,1.636166,1.114661,0.778184,0.939770,0.256242,-0.364990,-0.121104,0.950033,0.802672,-0.200123,0.418668,0.523469,0.131154,0
6794,0.121168,0.560377,0.423886,0.347138,1.057624,0.731541,-0.227437,0.334779,0.886776,0.478924,0.692055,-0.170242,-0.035320,-0.202302,0
6795,-0.697317,1.101029,-0.287335,1.001721,1.315307,0.958471,0.926288,1.323478,-0.046867,-0.022587,0.106664,-0.048422,-1.001827,-1.026689,0
6796,-0.443225,0.340731,-0.826286,-0.132526,0.313258,0.833153,0.769586,-0.393610,1.006973,-0.040985,-0.331501,-0.584519,-0.650134,-0.961467,0
6797,-0.700138,-0.079001,-0.484775,-0.750028,-0.500190,-0.253971,0.020773,-0.226789,0.315894,0.468305,0.336526,-0.771863,0.170021,-0.313056,0
