Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
4340,0.266074,-0.16562,0.32098,0.483299,0.17234,0.730137,0.408929,-0.50651,-1.058449,0.53766,A
4341,-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.730137,0.295677,1.607575,1.217798,0.608387,E
4342,-0.116585,-0.016448,0.288973,0.483747,0.17234,1.35301,-0.42158,-1.378592,-0.996086,1.639161,F
4343,9.52396,-0.181323,0.068476,-2.809808,-2.777139,-0.515608,-2.648855,-0.118726,-2.866974,-2.055966,A
4344,0.117948,-0.16562,0.562816,0.567204,0.61923,2.266557,-0.912336,1.119414,0.812439,3.07717,Y
4345,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.190314,0.257927,-0.542079,0.562987,0.153861,E
4346,-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-0.266459,0.333428,0.047101,0.812439,-0.311359,E
4347,-3.498799,0.43107,0.466793,0.713201,-4.922215,-0.474083,-0.157328,1.782237,-2.118619,-0.220873,A
4348,0.710453,-0.283388,0.128935,0.601905,0.976743,-0.640182,-1.025587,0.805874,0.874802,0.138768,I
4349,0.229043,-1.044953,0.349432,0.84243,0.261718,0.813187,0.257927,1.280775,0.375899,0.725466,A
4350,0.31545,-0.330495,0.555703,-0.374098,0.708609,-1.553729,1.050686,-0.810322,0.095265,-1.076149,Y
4351,0.15498,-0.385453,0.381439,0.314237,0.261718,0.480988,-0.157328,-0.463,-0.278912,0.660779,F
4352,0.019197,0.289748,-0.116457,1.524856,-0.542686,-0.058835,0.371178,0.835638,-0.185368,-0.139332,F
4353,0.229043,0.109171,-0.066668,0.073324,0.261718,1.560634,0.446679,-0.865423,-0.123005,1.260654,A
4354,0.241386,-0.126364,0.417003,0.096091,0.17234,-0.391033,0.484429,0.687907,0.718895,-0.496068,A
4355,0.09326,-0.267686,0.168055,-0.383884,0.261718,0.397939,0.333428,0.164836,0.126447,0.289758,A
4356,0.229043,-1.044953,0.349432,0.84243,0.261718,0.397939,0.295677,1.72168,0.438262,0.310697,A
4357,0.25373,0.219088,0.14316,0.720541,0.261718,0.06574,0.333428,0.812398,0.531806,0.011164,A
4358,0.624046,-0.071406,0.221401,-0.586246,0.887365,-2.633375,0.899684,-2.820438,-0.996086,-2.606403,I
4359,0.006853,0.407516,0.274747,-0.083803,0.261718,0.314889,0.069175,-1.267671,-0.278912,0.379098,H
4360,0.105604,-0.377602,0.260522,0.107578,0.261718,0.439463,-0.119577,-0.825835,-0.466001,0.596549,F
4361,0.130292,-0.126364,0.377883,0.755362,0.261718,0.439463,0.371178,0.665385,0.157628,0.305381,A
4362,0.09326,0.329004,0.271191,-0.813522,0.17234,1.602159,0.748682,-0.426053,-0.185368,1.11727,A
4363,0.019197,-0.016448,0.324537,-0.20781,0.261718,0.314889,0.408929,0.052499,0.531806,0.187036,H
4364,-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.183409,0.408929,0.756443,0.219991,-0.263549,A
4365,-0.128929,-0.511072,0.342319,0.170775,0.261718,1.560634,-0.195078,-0.22153,0.064084,1.69277,F
4366,0.068573,-0.267686,0.33165,-0.197963,-2.062114,0.314889,0.257927,-0.672958,-0.091823,0.266274,A
4367,0.241386,0.23479,0.121822,1.037988,0.261718,1.228436,-0.081827,0.093562,-0.466001,1.306427,A
4368,0.266074,0.415367,0.089814,-0.68501,0.261718,-1.138481,0.446679,-0.124026,0.375899,-1.131566,G
4369,0.389513,0.462474,0.136047,0.011679,-0.900198,0.522513,0.597681,0.663404,-0.060642,0.24619,F
4370,0.043885,0.030659,0.537921,-2.244735,0.261718,-1.595254,0.220177,-2.451934,-1.245538,-1.438128,E
4371,0.043885,0.572391,0.00446,-0.3331,0.261718,-0.806282,0.257927,-0.036968,0.469443,-0.741233,G
4372,0.648733,0.242641,-0.045329,-0.444157,0.261718,0.813187,0.484429,0.113094,-0.029461,0.574621,A
4373,0.303106,0.022808,0.146717,-1.815842,0.261718,0.14879,0.069175,-0.778578,0.095265,0.215848,A
4374,-0.560964,0.329004,0.296086,0.755571,0.261718,0.231839,0.220177,1.121084,0.874802,0.211978,E
4375,-0.400494,-0.16562,0.392108,0.485626,0.261718,-0.557133,0.069175,0.170389,0.219991,-0.420832,E
4376,0.192011,0.148427,0.19295,-1.29308,0.261718,-1.553729,0.144676,-0.005243,0.656532,-1.333526,H
4377,-0.178304,-0.189174,0.264078,-0.640492,0.17234,0.937762,-0.006326,-0.282573,-0.528364,0.988172,A
4378,-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.01731,0.257927,-0.909011,0.157628,-0.057731,X
4379,0.09326,-1.680899,0.356544,0.180532,0.17234,1.26996,0.55993,-0.705052,0.344717,0.961506,A
4380,-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.307984,0.295677,-0.168119,-0.840179,-0.324222,F
4381,-3.054421,-0.354049,0.264078,-1.957305,-1.078955,-1.138481,0.144676,-0.252556,-3.022882,-0.99286,A
4382,-0.264711,-0.055704,-3.210528,0.413627,0.082961,0.14879,-3.705867,1.832561,3.182231,-1.088963,X
4383,-0.054866,0.313302,0.05425,0.218427,0.261718,-0.266459,0.446679,-0.249566,-0.185368,-0.36122,A
4384,-0.338774,-0.22843,0.584154,2.123586,0.261718,0.231839,-1.32759,1.983516,2.589783,1.25013,X
4385,0.216699,-0.291239,0.349432,0.50711,0.261718,-0.058835,0.144676,0.105658,0.219991,-0.003603,A
4386,-0.030178,0.438921,-0.045329,0.766462,0.17234,0.397939,0.295677,0.232848,0.40708,0.29816,A
4387,-0.351118,0.014957,0.214288,0.736624,0.17234,-0.515608,0.295677,1.307433,1.061891,-0.499395,E
4388,-0.017834,-0.22843,0.37077,1.293671,0.17234,0.813187,1.088436,0.904078,2.090879,0.239524,X
4389,0.117948,0.321153,-3.210528,0.642753,0.351096,-0.058835,0.446679,0.882061,0.18881,-0.178042,A
4390,0.179667,-0.212727,0.132491,-1.306507,0.261718,1.103861,0.597681,0.111716,0.469443,0.762705,A
4391,0.192011,-0.251983,0.33165,0.296423,0.261718,0.231839,-0.459331,-0.154586,-0.029461,0.639984,A
4392,0.068573,0.069915,-0.002652,-1.149827,-1.257711,0.356414,0.52218,1.140149,-0.466001,0.156983,F
4393,-0.079554,0.313302,0.139604,0.295528,0.261718,1.602159,0.031425,0.033937,0.001721,1.571206,A
4394,-0.338774,-0.291239,0.520139,1.054429,0.261718,-0.10036,-0.270579,1.123219,0.219991,0.165457,E
4395,0.303106,-0.354049,0.306755,-0.918463,0.17234,-0.681707,-0.534832,-3.078139,-2.648704,-0.247962,F
4396,-0.017834,-2.426761,0.278304,0.506662,0.17234,0.480988,0.484429,0.204735,-0.278912,0.272845,F
4397,0.006853,0.038511,-0.376075,0.963811,-0.006417,0.730137,0.333428,0.269388,-0.216549,0.58236,A
4398,-0.116585,-0.338346,0.584154,1.143884,0.797987,-0.224934,-0.799085,0.345438,0.937165,0.383149,Y
4399,-0.116585,-0.338346,0.584154,1.143884,0.797987,-0.349509,-1.440842,0.814845,0.937165,0.694147,Y
4400,0.15498,-0.322644,0.175168,0.126526,0.17234,-0.681707,0.635431,-0.584618,-0.65309,-0.817241,A
4401,0.142636,-0.244132,-3.206971,0.165524,0.887365,0.107265,-0.912336,0.212928,1.124254,0.809153,I
4402,-0.264711,-0.126364,0.235627,0.176773,0.261718,0.14879,-0.270579,0.335595,-1.401445,0.420725,A
4403,-0.079554,0.179832,0.310311,1.179988,-1.257711,-0.266459,0.106925,1.5111,0.687713,-0.1585,E
4404,0.117948,0.171981,0.217845,1.738109,0.261718,1.43606,0.484429,0.25768,-0.154186,1.122442,A
4405,-0.128929,-0.283388,0.488131,0.833628,0.797987,0.522513,-1.591843,0.088456,0.843621,1.779194,Y
4406,0.117948,0.556689,-0.009765,-0.57261,0.261718,-1.055431,0.144676,-0.466766,0.095265,-0.91901,F
4407,-0.351118,0.022808,0.171611,1.15197,0.261718,-0.058835,0.446679,0.97044,2.059698,-0.203815,X
4408,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,2.847904,-0.459331,-1.418918,-2.33689,3.155841,D
4409,-0.264711,-0.055704,-3.210528,0.413627,0.082961,-0.349509,-1.214339,2.275388,2.465057,0.508679,X
4410,-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.01731,0.635431,-1.394765,-0.123005,-0.235629,E
4411,-0.573307,0.376111,0.057807,0.047395,0.261718,1.020811,0.748682,-0.732059,0.001721,0.599864,G
4412,0.068573,-0.189174,-2.090261,-0.633539,0.17234,1.685209,0.786433,-0.668163,-0.278912,1.159512,E
4413,0.043885,0.030659,0.537921,-2.244735,0.261718,-1.802878,-0.044076,-2.444905,-0.933723,-1.517089,E
4414,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.024215,-0.119577,-0.659348,-0.933723,0.212665,F
4415,0.130292,-1.649494,-3.210528,-2.636061,-2.419627,0.896237,0.975185,1.334401,0.001721,0.358086,A
4416,1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.10036,0.861934,0.627719,-0.123005,-0.417721,A
4417,0.019197,0.038511,0.19295,0.323367,0.261718,-0.10036,0.144676,0.038286,-0.185368,-0.040721,F
4418,0.624046,-2.426761,0.178724,0.711352,1.066121,-0.806282,-1.176589,0.347904,1.623157,0.057154,I
4419,0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.889332,0.069175,0.177864,-0.060642,-0.725308,F
4420,-0.091897,0.258344,0.445454,1.643582,0.082961,0.813187,0.333428,0.843735,-0.341275,0.684286,W
4421,0.167323,0.588093,-0.002652,-0.309259,0.261718,0.190314,0.031425,0.522546,-0.497183,0.278498,F
4422,0.080916,0.438921,0.14316,-0.523288,0.261718,0.107265,0.069175,-1.149121,-0.029461,0.186651,G
4423,0.130292,-0.126364,0.377883,0.755362,0.261718,-0.10036,0.408929,0.976575,0.40708,-0.188626,A
4424,-2.573011,0.069915,0.246296,-3.018853,0.082961,-1.636779,-0.157328,1.627185,-1.869167,-1.30997,H
4425,0.142636,0.203385,-0.006209,-0.834827,0.261718,2.266557,0.52218,-0.876277,-0.715453,1.822797,A
4426,0.229043,0.124874,0.182281,0.686496,0.261718,0.771662,0.824183,-0.026367,-0.559546,0.346152,A
4427,0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.266459,0.182426,-0.200562,-0.123005,-0.222935,F
4428,0.006853,-0.668096,0.477462,1.62168,0.17234,2.308081,0.446679,-0.058655,-0.278912,1.929183,A
4429,0.192011,-0.369751,0.278304,-0.659618,0.261718,0.522513,0.975185,-1.050063,-0.310094,0.039228,F
4430,0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.688613,0.069175,0.461387,0.157628,0.709457,F
4431,-0.042522,0.752968,-0.109344,1.041241,-1.347089,-0.141884,-0.006326,0.37062,-0.123005,-0.004556,F
4432,0.031541,0.666605,-0.095119,0.010217,0.17234,-1.013906,0.484429,0.914795,0.438262,-1.032304,G
4433,0.364825,0.289748,0.235627,-0.32379,0.17234,0.439463,0.52218,-0.045685,0.282354,0.225118,A
4434,-0.128929,0.069915,0.313868,0.510511,0.082961,0.273364,0.295677,-1.06278,-0.996086,0.19721,H
4435,0.068573,0.289748,0.107596,1.267115,0.261718,0.771662,0.257927,0.940501,-0.029461,0.654426,A
4436,0.512951,-0.008597,-0.045329,-1.738144,-1.525845,-0.183409,0.295677,1.750648,0.313536,-0.201404,A
4437,0.401857,-0.220579,-3.210528,-1.185513,-1.168333,-0.723232,0.031425,-0.786014,-0.840179,-0.572305,A
4438,0.377169,0.164129,0.139604,-0.241825,0.17234,-0.349509,0.069175,0.42009,0.064084,-0.233736,A
4439,0.006853,0.407516,0.274747,-0.083803,0.261718,-0.598658,0.484429,-0.257876,-0.154186,-0.666057,H
4440,-0.141273,-1.201976,0.612605,-0.518872,0.17234,-1.429155,0.220177,-0.258963,0.032902,-1.290248,D
4441,0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.598658,-0.006326,1.207501,0.469443,-0.419916,A
4442,-0.141273,0.250492,0.406334,1.250286,-2.687761,0.522513,-0.081827,1.982507,1.560794,0.65375,E
4443,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.930856,0.597681,0.853112,0.718895,-1.014005,E
4444,0.266074,0.164129,0.118265,0.320234,0.261718,-0.640182,0.748682,-0.952618,-0.621908,-0.835275,A
4445,0.426544,-0.055704,-0.08445,0.139087,0.976743,0.356414,-0.836835,-0.218171,1.124254,1.026182,I
4446,1.019049,0.211237,-0.155578,-0.311855,0.261718,0.107265,0.484429,0.339303,-0.310094,-0.04963,A
4447,-0.091897,0.2976,0.079145,0.196496,0.261718,-0.183409,0.220177,0.305093,-0.278912,-0.163443,F
4448,-0.079554,-0.173471,0.367214,0.324501,0.261718,-0.01731,-0.006326,-0.633118,-0.746634,0.107279,F
4449,0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.515608,0.371178,-0.337518,0.18881,-0.543866,F
4450,0.241386,-0.322644,0.310311,0.49055,0.261718,0.231839,0.031425,0.620865,0.064084,0.313024,A
4451,0.241386,-0.157769,0.338762,-1.203923,0.261718,0.480988,-0.044076,0.019609,-0.684271,0.600033,A
4452,0.15498,0.23479,0.210732,0.643738,0.17234,1.477585,0.106925,-0.168837,-0.466001,1.406762,A
4453,0.117948,0.627349,0.075589,0.831628,0.261718,1.103861,0.257927,0.362155,-0.091823,0.973368,A
4454,-0.32643,-0.079257,0.239183,0.566935,0.261718,0.605563,0.295677,-0.255275,0.313536,0.502989,E
4455,-0.104241,-0.079257,0.552147,1.388496,0.61923,-1.30458,-1.28984,1.200784,1.934972,-0.392599,Y
4456,0.031541,-0.346197,-0.009765,1.029902,0.082961,0.439463,0.144676,0.013901,0.438262,0.43841,A
4457,0.130292,-0.275537,0.274747,-0.574878,0.261718,-0.847807,0.484429,-1.562805,-1.401445,-0.893128,A
4458,0.167323,0.313302,0.168055,-0.383198,0.261718,1.477585,0.748682,-1.017329,-0.621908,1.006339,A
4459,-0.042522,0.10132,0.288973,0.722153,0.261718,0.771662,-0.157328,0.187533,0.126447,0.944099,A
4460,0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.024215,0.144676,-0.248479,-0.123005,0.062868,F
4461,0.09326,0.423218,0.022242,-0.203782,0.082961,0.522513,-0.119577,0.961838,0.40708,0.681574,A
4462,-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-1.263055,0.484429,0.915358,0.843621,-1.258591,E
4463,-0.00549,-0.204876,0.32098,-0.694588,0.261718,0.024215,-0.232828,0.154313,0.18881,0.282826,F
4464,0.080916,0.438921,0.14316,-0.523288,0.261718,0.522513,0.446679,-1.492424,-0.87136,0.33734,G
4465,-0.079554,-0.173471,0.367214,0.324501,0.261718,0.107265,0.144676,-1.538788,-1.183175,0.12658,F
4466,-0.215336,0.360409,0.096927,0.286189,0.17234,-0.889332,-0.044076,-0.589899,-0.715453,-0.671289,F
4467,-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.096956,0.52218,1.372144,1.155435,-1.12842,E
4468,0.377169,0.179832,0.064919,-1.533962,0.261718,-0.183409,0.144676,0.040519,-0.247731,-0.119851,A
4469,-0.042522,-0.236281,-3.210528,-0.272051,0.261718,3.429252,-0.195078,-1.247499,-0.559546,3.475363,A
4470,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.349509,0.371178,0.52903,0.843621,-0.394985,E
4471,-3.498799,0.195534,0.221401,-0.256595,-4.922215,2.391131,-2.875357,0.582112,-2.648704,-1.820866,A
4472,-0.289399,0.83148,0.157386,0.987562,0.529852,0.564038,-1.138838,-0.340586,0.531806,1.406196,Y
4473,0.09326,0.2976,-0.013322,0.1091,0.261718,-0.432558,-0.157328,-0.14649,0.064084,-0.186167,A
4474,0.056229,0.124874,0.136047,0.14974,0.17234,-0.598658,-0.157328,0.587587,0.344717,-0.340051,A
4475,0.266074,0.164129,0.118265,0.320234,0.261718,0.190314,0.484429,-1.423927,-0.933723,0.038686,A
4476,0.130292,-0.126364,0.271191,0.816262,0.261718,0.231839,0.333428,0.56291,-0.247731,0.140889,A
4477,-3.054421,-0.354049,0.264078,-1.957305,-1.078955,-1.719828,0.144676,-0.112086,-3.054063,-1.520549,A
4478,0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.096956,-0.987837,0.277096,1.373706,-0.32057,I
4479,0.599358,0.752968,0.008017,-1.737905,-0.095795,0.356414,1.050686,-2.074828,-1.058449,-0.131051,F
4480,-0.22768,0.446772,0.534365,0.177429,0.17234,0.771662,0.446679,-0.84294,0.001721,0.562698,E
4481,-0.190648,-0.063555,0.441898,1.289493,0.261718,-0.557133,0.144676,0.796225,0.687713,-0.464339,E
4482,-0.38815,0.321153,0.107596,0.886232,0.351096,1.394535,-0.308329,-0.31323,-0.466001,1.620006,F
4483,-3.498799,0.164129,0.715741,-0.378514,-4.922215,-1.138481,0.106925,0.278785,-2.617523,-0.9728,E
4484,0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.349509,0.748682,-0.849968,-0.341275,-0.58794,F
4485,0.130292,-0.126364,0.271191,0.816262,0.261718,0.439463,0.295677,0.700293,0.001721,0.35887,A
4486,-0.22768,0.085618,0.239183,-0.523467,0.261718,-1.346105,0.144676,-1.034978,-1.900349,-1.180281,E
4487,0.216699,-2.08916,0.424116,-0.457525,0.082961,1.103861,-0.195078,-0.07376,-0.746634,1.272094,A
4488,-0.277055,-1.963541,0.616162,0.437826,0.17234,0.688613,0.371178,-0.284203,-0.372457,0.525171,D
4489,-0.338774,-0.197025,0.530808,1.146271,0.708609,0.41178,0.044008,0.83059,0.916377,0.477697,Y
4490,-0.091897,-0.142067,0.324537,0.65821,0.17234,0.231839,0.069175,0.200832,-0.278912,0.29998,F
4491,1.043737,-0.401156,0.473906,0.506215,0.261718,0.522513,0.371178,-0.162022,-0.933723,0.391672,A
4492,0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.429155,-1.28984,0.545572,1.280161,-0.5118,I
4493,0.15498,-0.197025,-3.210528,-0.736839,0.351096,0.06574,0.257927,0.426362,0.313536,0.031718,F
4494,0.401857,-0.267686,0.299642,-0.808002,0.261718,-1.263055,-0.006326,-0.262885,-0.216549,-1.034233,F
4495,-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.681707,-2.422353,0.331148,0.500624,-2.366289,E
4496,0.179667,0.321153,0.242739,0.045844,0.17234,0.273364,0.635431,0.017415,0.095265,0.011357,A
4497,-3.498799,-0.03215,-2.481465,-0.333876,-4.922215,0.564038,-0.044076,-0.218094,-0.123005,0.669784,A
4498,-0.314087,-0.157769,0.043581,1.051505,0.17234,-0.141884,0.710932,1.488404,0.750076,-0.380881,E
4499,0.068573,-0.197025,0.032912,0.615571,0.082961,-0.723232,0.144676,0.80205,-0.091823,-0.605757,A
4500,-0.314087,-0.236281,0.029355,0.460861,0.261718,-0.432558,0.484429,-0.608946,-0.029461,-0.526797,A
4501,0.25373,-0.197025,0.260522,0.326888,0.261718,0.231839,-0.119577,-0.96582,-0.902542,0.400966,F
4502,-0.202992,-0.479668,-3.210528,-0.88764,0.261718,0.813187,-0.38383,-0.733282,-0.029461,1.135678,D
4503,-0.351118,-0.244132,0.594823,1.592678,0.797987,0.06574,-1.403091,1.229111,2.74569,1.123599,X
4504,-0.16596,-0.173471,-2.908234,-1.670024,0.351096,-0.474083,-0.270579,1.280135,0.032902,-0.155896,F
4505,0.290762,-0.267686,0.324537,-0.396177,-1.078955,-0.847807,-0.081827,-0.792208,-0.497183,-0.612448,A
4506,-0.128929,-0.283388,0.488131,0.833628,0.797987,0.190314,-1.403091,0.076282,0.781258,1.276675,Y
4507,0.4142,-0.471816,0.239183,1.018385,0.887365,-0.515608,-1.214339,-0.12624,-0.497183,0.38222,I
4508,-0.215336,-0.110662,0.68729,2.04189,0.708609,0.730137,-0.42158,1.178864,0.718895,1.094438,Y
4509,0.080916,-0.071406,0.160942,1.225521,0.17234,-0.183409,0.106925,1.703099,1.311343,-0.109858,A
4510,0.019197,-0.087108,0.384996,0.794958,0.261718,0.522513,0.069175,0.218733,0.157628,0.561757,A
4511,-0.301743,-0.055704,0.210732,-0.147477,0.261718,-0.515608,-0.006326,-0.226132,0.718895,-0.343763,E
4512,-0.128929,0.289748,0.235627,1.057473,0.17234,-0.224934,0.748682,0.299754,0.62535,-0.47649,E
4513,0.352481,-0.448263,0.196506,-0.528002,0.976743,0.14879,-0.610333,-1.405948,0.500624,0.638332,I
4514,-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.889332,0.295677,0.099969,0.18881,-0.842183,F
4515,0.15498,0.054213,0.164499,-0.048325,0.261718,-0.307984,0.333428,0.99931,0.562987,-0.340967,A
4516,-0.338774,-0.09496,0.527252,1.857252,-1.257711,0.522513,-1.403091,0.317674,1.529613,1.622441,X
4517,-0.079554,-0.338346,0.40989,0.129748,0.17234,-0.224934,0.446679,0.513615,0.62535,-0.323125,A
4518,0.562327,0.046362,0.210732,-1.052078,0.976743,-1.263055,-1.440842,1.161565,1.373706,-0.241355,I
4519,0.117948,0.266195,0.043581,-0.590035,0.17234,-0.224934,0.748682,-0.115037,-0.154186,-0.468799,F
4520,0.364825,-0.149918,0.171611,0.04277,0.261718,-0.307984,0.333428,0.523205,-0.216549,-0.340412,F
4521,-0.338774,-0.291239,0.520139,1.054429,0.261718,0.605563,0.144676,1.416606,1.24898,0.591811,E
4522,0.47592,-0.283388,0.107596,0.080127,0.976743,-0.307984,0.446679,-1.501724,0.126447,-0.397734,I
4523,0.142636,-0.142067,0.246296,0.789259,-1.347089,0.564038,0.295677,0.693906,0.032902,0.460929,A
4524,-0.104241,0.23479,0.214288,0.314028,0.17234,-0.01731,0.597681,1.154808,0.968347,-0.207926,H
4525,0.352481,0.321153,0.128935,-1.64672,-0.900198,-0.889332,0.710932,-0.072925,0.18881,-1.029869,F
4526,-0.054866,0.203385,0.05425,-0.028782,0.261718,0.314889,0.673182,0.156021,0.157628,0.026763,G
4527,-0.030178,0.438921,-0.045329,0.766462,0.17234,-0.307984,0.295677,0.906524,0.438262,-0.320449,A
4528,0.117948,0.289748,0.392108,-1.747095,0.261718,1.311485,0.786433,0.551086,-0.403638,0.82961,A
4529,-0.314087,0.164129,0.200063,0.132493,0.261718,-0.058835,0.144676,-0.792324,-0.185368,0.006354,E
4530,0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.107265,0.182426,-0.199921,0.282354,0.111354,A
4531,0.15498,0.336855,0.068476,0.021525,0.261718,-0.141884,0.257927,-0.813468,-0.840179,-0.143624,A
4532,0.043885,0.030659,0.537921,-2.244735,0.261718,-1.180006,-0.232828,-3.439537,-2.679886,-0.849874,E
4533,0.105604,0.289748,0.171611,-0.220044,0.261718,0.273364,2.107697,-1.072974,-1.120812,-0.691759,A
4534,-0.091897,-0.220579,0.274747,0.567174,-0.185173,-0.806282,0.408929,1.138111,-2.742249,-0.820255,A
4535,-0.017834,-2.426761,0.278304,0.506662,0.17234,0.231839,0.635431,0.579898,0.032902,-0.017298,F
4536,-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.851308,0.710932,2.285872,2.090879,1.360398,X
4537,0.31545,0.540986,0.029355,-0.395163,0.261718,-0.557133,0.408929,-0.301386,0.18881,-0.593896,G
4538,3.722352,0.336855,0.175168,-2.701227,0.261718,0.439463,0.333428,0.700254,-1.151994,0.326502,F
4539,0.648733,0.242641,-0.045329,-0.444157,0.261718,0.854712,0.484429,-0.41549,-0.372457,0.60776,A
4540,0.105604,0.014957,0.377883,-0.432222,0.261718,1.685209,0.484429,-1.818487,-1.214356,1.370175,H
4541,0.006853,-0.055704,0.335206,1.778897,0.261718,-0.930856,0.257927,-2.573727,-2.835793,-0.857842,A
4542,0.09326,-0.212727,0.260522,-0.527256,0.261718,1.145386,0.55993,-0.465854,-0.372457,0.826102,F
4543,0.019197,-0.283388,0.214288,0.857677,0.261718,-0.598658,-0.157328,0.158953,-0.247731,-0.338037,A
4544,0.043885,-0.157769,0.328093,0.552225,0.261718,0.522513,0.182426,-0.260245,-0.123005,0.514104,A
4545,-0.289399,0.83148,0.157386,0.987562,0.529852,-1.055431,-1.516343,-2.229297,-1.151994,-0.093728,Y
4546,0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.813187,0.371178,-1.470582,-0.091823,0.673967,A
4547,0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.681707,0.144676,0.247526,0.18881,-0.569712,F
4548,-0.017834,0.23479,-0.180472,0.621032,0.261718,0.647088,0.597681,0.410771,0.001721,0.3628,F
4549,-0.252367,-0.063555,0.594823,0.891245,0.529852,0.397939,-0.799085,0.680626,2.090879,1.040563,X
4550,-0.042522,0.407516,-3.210528,-0.636404,0.261718,-0.141884,0.408929,0.52705,0.032902,-0.227371,A
4551,0.192011,0.085618,0.278304,-1.347355,0.261718,-0.598658,0.295677,1.152401,0.126447,-0.56653,F
4552,-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.723232,1.352689,0.851481,-2.742249,-1.171227,A
4553,0.167323,0.313302,0.168055,-0.383198,0.261718,0.356414,0.673182,0.455097,0.001721,0.078166,A
4554,-0.314087,0.540986,-0.041773,0.882562,0.261718,0.771662,0.408929,0.172486,-0.216549,0.573596,F
4555,0.661077,-0.204876,-3.075385,0.471036,1.066121,-0.349509,-1.629594,0.862276,2.402694,0.83248,I
4556,-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.10036,0.333428,0.658259,-0.154186,-0.153509,F
4557,-0.116585,-0.338346,-3.210528,-0.865829,-1.168333,0.439463,-0.081827,-0.186777,0.18881,0.561372,A
4558,-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.972381,-0.006326,0.792381,0.687713,-0.769032,E
4559,0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.391131,0.52218,-0.643738,-0.154186,1.935645,A
4560,0.068573,-0.652394,0.395665,1.220985,0.261718,0.647088,0.748682,-0.120609,0.40708,0.294086,A
4561,11.819916,0.203385,0.395665,-2.941364,-0.900198,-0.224934,0.069175,-0.620653,-0.029461,-0.133907,H
4562,-3.498799,0.203385,0.95402,-2.222565,-4.922215,-0.889332,0.144676,-1.433401,-1.744441,-0.770973,A
4563,-0.338774,-0.09496,0.527252,1.857252,-1.257711,0.647088,-1.138838,0.657328,1.903791,1.527325,X
4564,-0.042522,0.187683,0.224957,0.290963,0.261718,-0.349509,0.182426,0.849773,0.001721,-0.290588,A
4565,-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.723232,-0.006326,-0.100126,-0.123005,-0.53667,F
4566,-0.375806,-0.291239,-3.210528,-0.835274,0.082961,2.930954,0.182426,-1.771734,-2.274526,2.676493,D
4567,0.117948,-0.29909,0.473906,-0.204438,0.082961,-0.141884,0.333428,-0.330917,-0.091823,-0.190229,A
4568,-0.06721,0.336855,0.221401,-0.311258,0.261718,-0.681707,0.484429,0.929046,0.219991,-0.74579,G
4569,-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.273364,0.031425,0.490937,-0.310094,0.363463,A
4570,-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.183409,-2.762106,0.463581,-0.247731,-1.678339,F
4571,0.15498,0.595945,0.036468,-0.126143,0.261718,-0.183409,0.52218,-0.277544,-0.091823,-0.325946,A
4572,0.15498,0.140576,0.228514,0.766134,-1.257711,1.768258,0.824183,-0.244091,-0.060642,1.201029,A
4573,0.266074,0.556689,-0.020434,0.176624,0.261718,-0.391033,0.446679,-0.059625,0.62535,-0.472573,G
4574,-3.498799,-0.440412,-3.210528,-0.364758,-4.922215,-0.349509,0.52218,1.017735,-0.684271,-0.465689,A
4575,-0.153617,-0.03215,0.271191,0.057241,0.261718,0.356414,0.257927,-0.4743,-0.43482,0.299414,A
